profile_id,mean_baseline_score,mean_post_score,mean_signed_delta_score,mean_abs_delta_score,mean_baseline_abs_score,mean_exposure_quality_score,mean_attack_realism_score,mean_attack_coherence_score,mean_post_plausibility_score,mean_post_consistency_score,mean_network_exposure_score,mean_network_exposure_delta_score,mean_network_exposure_abs_delta_score,mean_network_exposure_confidence,mean_network_exposure_peer_mean,mean_network_exposure_peer_exposure_weighted_mean,mean_post_attack_network_score,mean_post_attack_network_delta_from_baseline,mean_post_attack_network_abs_delta_from_baseline,mean_post_attack_network_increment_from_private_post,mean_post_attack_network_abs_increment_from_private_post,mean_post_attack_network_adversarial_effectivity,mean_post_attack_network_increment_adversarial_effectivity,mean_post_attack_network_confidence,mean_post_attack_network_peer_post_mean,mean_post_attack_network_peer_delta_mean,mean_post_attack_network_peer_exposure_weighted_post_mean,mean_post_attack_network_peer_exposure_weighted_delta_mean,mean_network_exposure_full_incoming_peer_count,mean_network_exposure_scored_peer_count,mean_network_exposure_exemplar_count,mean_network_exposure_full_incoming_exposure_weight,mean_network_exposure_scored_exposure_weight,mean_network_exposure_peer_sd,mean_post_attack_network_full_incoming_peer_count,mean_post_attack_network_scored_same_condition_peer_count,mean_post_attack_network_exemplar_count,mean_post_attack_network_full_incoming_exposure_weight,mean_post_attack_network_scored_exposure_weight,mean_ae_private,mean_bn_increment,mean_pn_increment,mean_ae_total_network,mean_pn_increment_effectivity,mean_peer_private_attack_activation,n_attacked_opinion_leaves,mean_adversarial_effectivity,profile_cat__profile_cat_sex_Female,profile_cat__profile_cat_sex_Male,profile_cat__profile_cat_sex_Other,profile_cont_big_five_agreeableness_altruism_pct,profile_cont_big_five_agreeableness_compliance_pct,profile_cont_big_five_agreeableness_mean_pct,profile_cont_big_five_agreeableness_modesty_pct,profile_cont_big_five_agreeableness_straightforwardness_pct,profile_cont_big_five_agreeableness_tender_mindedness_pct,profile_cont_big_five_agreeableness_trust_pct,profile_cont_big_five_conscientiousness_achievement_striving_pct,profile_cont_big_five_conscientiousness_competence_pct,profile_cont_big_five_conscientiousness_deliberation_pct,profile_cont_big_five_conscientiousness_dutifulness_pct,profile_cont_big_five_conscientiousness_mean_pct,profile_cont_big_five_conscientiousness_order_pct,profile_cont_big_five_conscientiousness_self_discipline_pct,profile_cont_big_five_extraversion_activity_level_pct,profile_cont_big_five_extraversion_assertiveness_pct,profile_cont_big_five_extraversion_excitement_seeking_pct,profile_cont_big_five_extraversion_gregariousness_pct,profile_cont_big_five_extraversion_mean_pct,profile_cont_big_five_extraversion_positive_emotions_pct,profile_cont_big_five_extraversion_warmth_pct,profile_cont_big_five_neuroticism_anger_hostility_pct,profile_cont_big_five_neuroticism_anxiety_pct,profile_cont_big_five_neuroticism_depression_pct,profile_cont_big_five_neuroticism_impulsiveness_pct,profile_cont_big_five_neuroticism_mean_pct,profile_cont_big_five_neuroticism_self_consciousness_pct,profile_cont_big_five_neuroticism_stress_vulnerability_pct,profile_cont_big_five_openness_to_experience_actions_pct,profile_cont_big_five_openness_to_experience_aesthetics_pct,profile_cont_big_five_openness_to_experience_fantasy_pct,profile_cont_big_five_openness_to_experience_feelings_pct,profile_cont_big_five_openness_to_experience_ideas_pct,profile_cont_big_five_openness_to_experience_mean_pct,profile_cont_big_five_openness_to_experience_values_pct,profile_cont_chronological_age,profile_cont_heuristic_shift_sensitivity_proxy,profile_cont_resilience_index
profile_0393,229.02857142857144,224.9142857142857,-4.114285714285714,29.542857142857144,367.37142857142857,0.44,,,0.9214285714285714,0.9445714285714286,195.42857142857142,-33.6,178.45714285714286,0.7242857142857143,-51.71427142857143,-30.350214285714284,221.17142857142858,-7.857142857142857,43.51428571428571,-3.742857142857143,13.971428571428572,43.51428571428571,13.971428571428572,0.6722857142857143,-54.32816571428572,-6.7526142857142855,-55.83350857142857,-6.3781,27.0,27.0,8.0,6.8862,6.8862,219.59644285714285,24.285714285714285,24.285714285714285,7.628571428571429,9.2789,9.2789,29.542857142857144,-33.6,-3.742857142857143,43.51428571428571,13.971428571428572,30.47548857142857,35,29.542857142857144,0.0,1.0,0.0,72.222,88.696,74.942,72.407,86.375,66.368,63.582,79.192,93.378,91.998,94.998,88.88,91.1,82.613,78.331,96.729,99.164,82.182,82.977,78.544,62.91,25.683,12.692,13.821,28.684,20.279,15.917,24.881,66.322,55.265,46.736,52.81,60.185,58.926,72.238,38.0,0.2822,0.7178
profile_0395,-169.8,-177.71428571428572,-7.914285714285715,26.65714285714286,356.3142857142857,0.44,,,0.9134285714285714,0.9328571428571428,-178.85714285714286,-9.057142857142857,158.25714285714287,0.72,-43.99998571428572,-55.17024285714285,-180.97142857142856,-11.17142857142857,40.371428571428574,-3.257142857142857,15.257142857142858,40.371428571428574,13.714285714285714,0.6451428571428572,-50.73994,-4.943154285714286,-46.48062857142857,-5.216819999999999,44.0,44.0,8.0,25.873,25.873,224.27614285714284,19.02857142857143,19.02857142857143,7.771428571428571,5.40186,5.40186,26.65714285714286,-9.057142857142857,-3.257142857142857,40.371428571428574,13.714285714285714,29.880282857142856,35,26.65714285714286,1.0,0.0,0.0,13.72,13.013,9.667,7.451,12.335,0.0,11.484,52.047,47.134,60.056,43.185,56.767,73.166,65.015,78.158,69.784,65.073,76.633,73.322,69.897,80.387,47.344,35.376,45.651,44.574,41.063,33.475,39.958,22.393,30.254,28.347,16.732,37.51,29.814,43.647,45.0,0.4651,0.5349
profile_0397,-67.4,-72.88571428571429,-5.485714285714286,31.65714285714286,391.45714285714286,0.44,,,0.9122857142857143,0.9282857142857144,-47.714285714285715,19.685714285714287,194.2,0.7285714285714285,-38.26188571428572,-43.815371428571424,-78.14285714285714,-10.742857142857142,47.02857142857143,-5.257142857142857,15.371428571428572,47.02857142857143,15.371428571428572,0.6548571428571429,-30.757202857142854,-6.394574285714285,-17.3485,-6.9471799999999995,24.0,24.0,8.0,5.6901,5.6901,203.27317142857143,22.742857142857144,22.742857142857144,7.542857142857143,8.793694285714285,8.793694285714285,31.65714285714286,19.685714285714287,-5.257142857142857,47.02857142857143,15.371428571428572,29.549254285714284,35,31.65714285714286,0.0,0.0,1.0,29.907,34.723,30.735,34.498,26.78,32.181,26.322,88.861,79.643,97.851,92.407,89.593,84.736,94.06,61.435,78.923,71.813,60.92,70.014,74.228,72.766,80.32,93.445,88.576,96.013,87.118,83.828,80.527,76.725,89.315,65.879,73.55,94.911,80.859,84.775,36.0,0.526,0.474
profile_0416,70.25714285714285,70.6,0.34285714285714286,31.142857142857142,296.3142857142857,0.44,,,0.9102857142857143,0.933142857142857,19.428571428571427,-50.82857142857143,199.62857142857143,0.7,-51.01587142857143,-54.03068571428571,69.77142857142857,-0.4857142857142857,47.05714285714286,-0.8285714285714286,15.914285714285715,47.05714285714286,15.914285714285715,0.6525714285714286,-54.753237142857145,-5.549828571428572,-61.33719999999999,-5.577102857142857,18.0,18.0,8.0,3.0494,3.0494,200.5499714285714,23.542857142857144,23.542857142857144,7.714285714285714,8.218128571428572,8.218122857142857,31.142857142857142,-50.82857142857143,-0.8285714285714286,47.05714285714286,15.914285714285715,29.163234285714285,35,31.142857142857142,0.0,0.0,1.0,64.433,73.703,65.524,62.859,58.326,59.569,74.257,9.41,17.985,12.026,27.858,15.518,25.192,0.638,28.222,25.903,47.382,31.798,32.948,29.598,34.789,1.068,8.048,5.314,7.217,7.699,11.345,13.204,50.385,61.887,70.501,38.375,62.406,58.442,67.099,45.0,0.3937,0.6063
profile_0424,-126.0,-132.62857142857143,-6.628571428571429,30.97142857142857,329.77142857142854,0.44,,,0.916,0.9402857142857142,-117.42857142857143,8.571428571428571,141.0857142857143,0.697,0.025971428571430772,10.58015714285714,-137.02857142857144,-11.028571428571428,47.2,-4.4,16.571428571428573,47.2,16.228571428571428,0.6534285714285715,-57.920880000000004,-6.559722857142858,-55.39540571428571,-6.322959999999999,11.0,11.0,8.0,2.7996,2.7996,218.53282857142855,22.02857142857143,22.02857142857143,7.6,7.201797142857143,7.201797142857143,30.97142857142857,8.571428571428571,-4.4,47.2,16.228571428571428,30.13842285714286,35,30.97142857142857,1.0,0.0,0.0,15.419,17.72,16.526,1.782,27.866,19.588,16.781,41.118,37.128,40.455,29.194,36.457,39.851,30.998,75.58,85.24,62.086,84.832,75.415,73.421,71.334,69.098,78.655,82.889,74.456,79.008,78.733,90.217,75.519,71.734,68.304,68.222,78.626,72.396,71.972,18.0,0.6189,0.3811
profile_0427,138.74285714285713,134.65714285714284,-4.085714285714285,33.457142857142856,346.45714285714286,0.44,,,0.9062857142857143,0.9271428571428573,99.85714285714286,-38.885714285714286,213.9142857142857,0.7128571428571429,-28.55358571428571,-40.62202857142857,130.94285714285715,-7.8,48.714285714285715,-3.7142857142857144,16.228571428571428,48.714285714285715,15.257142857142858,0.648,-51.74482857142857,-6.681848571428572,-49.24769714285715,-6.530545714285714,24.0,24.0,8.0,3.9476,3.9476,212.3556857142857,21.542857142857144,21.542857142857144,7.914285714285715,7.621137142857143,7.6211342857142865,33.457142857142856,-38.885714285714286,-3.7142857142857144,48.714285714285715,15.257142857142858,29.465500000000002,35,33.457142857142856,0.0,1.0,0.0,24.69,36.295,34.275,34.672,28.152,46.738,35.103,47.22,30.38,40.577,38.294,37.136,28.881,37.464,96.647,62.106,86.76,76.932,82.711,84.32,89.499,14.791,26.362,24.052,25.948,24.562,15.153,41.062,89.966,90.08,94.548,75.822,90.352,86.801,80.04,51.0,0.3852,0.6148
profile_0433,-20.771428571428572,-25.62857142857143,-4.857142857142857,30.285714285714285,348.65714285714284,0.44,,,0.8985714285714286,0.9222857142857143,-39.285714285714285,-18.514285714285716,175.25714285714287,0.7057142857142857,-42.59184285714285,-31.103057142857143,-28.8,-8.028571428571428,46.02857142857143,-3.1714285714285713,15.742857142857142,46.02857142857143,15.742857142857142,0.658,-54.69314285714286,-6.429014285714285,-55.644285714285715,-6.1880114285714285,35.0,35.0,8.0,8.1888,8.1888,218.00178571428572,25.485714285714284,25.485714285714284,7.857142857142857,9.57886,9.578857142857142,30.285714285714285,-18.514285714285716,-3.1714285714285713,46.02857142857143,15.742857142857142,29.414965714285714,35,30.285714285714285,0.0,1.0,0.0,71.806,91.588,75.939,56.447,83.562,83.583,68.65,1.152,12.54,0.0,18.423,7.984,12.241,3.547,63.101,57.702,43.401,54.767,59.254,68.434,68.12,55.2,56.922,71.569,62.31,58.169,53.704,49.312,29.392,23.762,30.591,25.747,13.587,26.786,37.638,72.0,0.6438,0.3562
profile_0445,44.114285714285714,43.08571428571429,-1.0285714285714285,34.457142857142856,333.3142857142857,0.44,,,0.9162857142857143,0.9317142857142857,41.285714285714285,-2.8285714285714287,204.6,0.7100000000000001,-30.768728571428575,-7.262785714285712,40.4,-3.7142857142857144,50.114285714285714,-2.6857142857142855,15.657142857142857,50.114285714285714,15.657142857142857,0.6462857142857144,-59.10916285714285,-6.2251771428571425,-61.31635714285715,-6.803742857142857,21.0,21.0,8.0,4.5254,4.5254,208.06165714285714,28.142857142857142,28.142857142857142,7.914285714285715,11.734542857142857,11.734537142857143,34.457142857142856,-2.8285714285714287,-2.6857142857142855,50.114285714285714,15.657142857142857,28.922057142857145,35,34.457142857142856,0.0,0.0,1.0,64.224,53.557,54.05,65.989,40.688,49.356,50.484,44.196,20.045,38.962,28.588,38.391,44.442,54.113,61.955,71.536,56.821,50.981,59.454,64.542,50.891,0.858,21.966,12.456,6.594,9.617,4.214,11.612,100.0,97.283,100.0,100.0,93.928,96.28,86.466,24.0,0.3132,0.6868
profile_0458,-7.942857142857143,-8.285714285714286,-0.34285714285714286,28.34285714285714,312.51428571428573,0.44,,,0.8702857142857143,0.8757142857142857,-25.0,-17.057142857142857,175.28571428571428,0.7100000000000001,-45.65568571428572,-46.53872857142857,-12.628571428571428,-4.685714285714286,42.285714285714285,-4.3428571428571425,14.857142857142858,42.285714285714285,13.942857142857143,0.6425714285714287,-53.67920857142857,-6.227225714285714,-44.32673142857142,-6.28454,39.0,39.0,8.0,22.9801,22.9801,228.0470857142857,24.37142857142857,24.37142857142857,7.942857142857143,7.622162857142858,7.622162857142858,28.34285714285714,-17.057142857142857,-4.3428571428571425,42.285714285714285,13.942857142857143,30.664054285714286,35,28.34285714285714,0.0,1.0,0.0,33.611,15.453,17.771,5.158,18.097,17.976,16.332,43.976,68.63,62.851,50.808,56.44,49.637,62.739,84.144,87.154,83.641,91.933,90.462,95.899,100.0,9.689,0.0,23.701,21.955,13.203,12.47,11.403,52.163,49.002,50.603,67.602,68.781,58.883,65.15,18.0,0.3253,0.6747
profile_0466,11.457142857142857,8.085714285714285,-3.3714285714285714,25.314285714285713,364.0285714285714,0.44,,,0.8985714285714286,0.924,3.2857142857142856,-8.17142857142857,199.71428571428572,0.7271428571428571,-50.87012857142857,-58.221157142857145,5.0,-6.457142857142857,38.97142857142857,-3.085714285714286,13.942857142857143,38.97142857142857,13.657142857142857,0.658,-46.57313428571429,-6.985345714285714,-54.80524,-7.205934285714285,11.0,11.0,8.0,2.1313,2.1313,218.17837142857144,27.571428571428573,27.571428571428573,7.857142857142857,9.720457142857143,9.720457142857143,25.314285714285713,-8.17142857142857,-3.085714285714286,38.97142857142857,13.657142857142857,29.218294285714286,35,25.314285714285713,1.0,0.0,0.0,78.786,79.045,75.995,71.314,66.281,85.612,74.933,52.263,69.569,64.476,50.057,58.27,63.52,49.734,71.004,65.686,83.247,93.626,77.617,70.561,81.575,28.485,21.35,29.158,10.27,20.727,14.681,20.417,0.513,21.378,20.899,4.034,12.967,12.78,16.886,31.0,0.3974,0.6026
profile_0472,-26.057142857142857,-29.742857142857144,-3.6857142857142855,31.457142857142856,264.45714285714286,0.44,,,0.8911428571428571,0.9131428571428571,-38.142857142857146,-12.085714285714285,198.4857142857143,0.6857142857142857,-40.12245714285714,-36.593785714285715,-34.4,-8.342857142857143,47.94285714285714,-4.6571428571428575,16.485714285714284,47.94285714285714,16.485714285714284,0.6445714285714286,-53.20312857142857,-6.138005714285715,-52.49277142857143,-6.508108571428571,14.0,14.0,8.0,2.7553,2.7553,198.05264285714284,22.114285714285714,22.114285714285714,7.685714285714286,7.769977142857144,7.769977142857144,31.457142857142856,-12.085714285714285,-4.6571428571428575,47.94285714285714,16.485714285714284,29.72714857142857,35,31.457142857142856,0.0,0.0,1.0,59.4,71.491,52.898,49.396,40.801,37.892,58.41,49.472,63.113,56.633,49.247,49.78,35.427,44.791,85.683,85.518,72.355,88.124,84.184,94.015,79.41,20.347,38.118,42.743,28.985,35.495,49.803,32.974,13.868,2.957,19.867,12.65,16.173,11.106,1.121,28.0,0.4769,0.5231
profile_0475,-97.85714285714286,-104.0,-6.142857142857143,30.428571428571427,322.14285714285717,0.44,,,0.9154285714285714,0.9377142857142857,-99.28571428571429,-1.4285714285714286,108.05714285714286,0.7257142857142856,-59.75154285714286,-33.657814285714295,-108.51428571428572,-10.657142857142857,44.31428571428572,-4.514285714285714,14.342857142857143,44.31428571428572,13.885714285714286,0.65,-53.941722857142864,-4.917859999999999,-54.17888571428571,-4.933605714285714,23.0,23.0,8.0,4.1457,4.1457,210.54172857142856,24.142857142857142,24.142857142857142,7.428571428571429,10.043468571428573,10.043468571428573,30.428571428571427,-1.4285714285714286,-4.514285714285714,44.31428571428572,13.885714285714286,29.083245714285713,35,30.428571428571427,1.0,0.0,0.0,45.015,59.514,46.634,48.485,53.981,43.104,29.707,64.932,64.244,49.398,59.04,56.562,45.858,55.902,33.947,53.184,33.113,31.621,41.543,44.121,53.274,0.755,8.157,0.0,3.243,6.265,0.0,25.435,75.572,85.841,91.888,77.621,92.957,87.313,100.0,30.0,0.2688,0.7312
profile_0486,105.14285714285714,104.74285714285715,-0.4,27.771428571428572,402.2857142857143,0.44,,,0.9128571428571428,0.9357142857142857,60.57142857142857,-44.57142857142857,216.9142857142857,0.7271428571428571,-70.21198571428572,-46.48802857142857,100.02857142857142,-5.114285714285714,42.371428571428574,-4.714285714285714,14.6,42.371428571428574,14.6,0.6605714285714286,-29.33416,-6.251502857142857,-34.33072857142857,-6.117477142857143,31.0,31.0,8.0,11.6686,11.6686,216.38042857142855,27.428571428571427,27.428571428571427,7.885714285714286,10.295520000000002,10.295520000000002,27.771428571428572,-44.57142857142857,-4.714285714285714,42.371428571428574,14.6,31.00994,35,27.771428571428572,0.0,1.0,0.0,64.264,59.004,59.929,62.083,62.921,65.431,45.872,67.062,53.336,62.456,83.409,66.604,69.876,63.488,65.26,86.141,78.308,79.545,81.66,96.099,84.606,59.971,59.277,66.655,67.564,60.794,68.792,42.507,14.612,14.698,12.928,2.008,11.044,11.089,11.247,40.0,0.5411,0.4589
profile_0503,11.657142857142857,7.485714285714286,-4.171428571428572,30.057142857142857,447.9428571428571,0.44,,,0.8728571428571429,0.9062857142857143,22.0,10.342857142857143,241.71428571428572,0.7314285714285713,26.242857142857144,31.207671428571434,6.742857142857143,-4.914285714285715,43.65714285714286,-0.7428571428571429,13.714285714285714,43.65714285714286,13.6,0.6554285714285715,-63.922439999999995,-5.776891428571429,-49.28899142857143,-5.8015114285714295,10.0,10.0,8.0,2.6171,2.6171,244.1505,23.142857142857142,23.142857142857142,7.6571428571428575,8.021634285714287,8.021631428571428,30.057142857142857,10.342857142857143,-0.7428571428571429,43.65714285714286,13.6,29.51241428571429,35,30.057142857142857,0.0,0.0,1.0,0.0,0.0,7.024,18.651,18.326,5.167,0.0,86.432,84.361,84.325,92.474,88.204,81.634,100.0,86.928,82.949,92.748,93.244,85.128,81.366,73.531,26.965,28.825,37.735,46.719,33.508,33.597,27.209,66.665,69.054,70.394,72.563,74.529,71.545,76.065,37.0,0.3239,0.6761
profile_0509,-143.45714285714286,-151.9142857142857,-8.457142857142857,30.514285714285716,310.48571428571427,0.44,,,0.9139999999999999,0.9408571428571428,-136.14285714285714,7.314285714285714,140.57142857142858,0.6957142857142856,0.14285714285714285,-11.961699999999997,-155.74285714285713,-12.285714285714286,42.8,-3.8285714285714287,13.2,42.8,12.285714285714286,0.6448571428571429,-54.74343714285714,-5.446314285714286,-46.498597142857136,-5.678414285714286,4.0,4.0,4.0,0.6053,0.6053,183.7291857142857,20.914285714285715,20.914285714285715,7.685714285714286,6.541311428571428,6.541311428571428,30.514285714285716,7.314285714285714,-3.8285714285714287,42.8,12.285714285714286,28.988682857142855,35,30.514285714285716,0.0,0.0,1.0,44.965,55.281,48.828,59.001,57.089,37.467,39.167,21.733,24.394,24.637,35.228,28.168,22.566,40.451,32.436,21.177,40.575,39.444,30.857,24.258,27.253,65.426,42.916,51.146,50.052,46.494,31.426,37.995,47.999,24.155,37.951,37.764,41.965,37.248,33.651,52.0,0.5423,0.4577
profile_0519,-239.77142857142857,-242.71428571428572,-2.942857142857143,24.942857142857143,325.37142857142857,0.44,,,0.9025714285714286,0.9114285714285714,-230.14285714285714,9.628571428571428,157.68571428571428,0.7122857142857143,-38.834114285714286,-31.914242857142856,-245.71428571428572,-5.942857142857143,37.82857142857143,-3.0,12.885714285714286,37.82857142857143,12.885714285714286,0.644,-33.63034,-5.481814285714285,-12.582814285714283,-5.624354285714285,31.0,31.0,8.0,5.9735,5.9735,219.3358142857143,24.4,24.4,7.857142857142857,8.866277142857143,8.866277142857143,24.942857142857143,9.628571428571428,-3.0,37.82857142857143,12.885714285714286,29.285462857142857,35,24.942857142857143,1.0,0.0,0.0,32.902,15.782,18.067,9.156,19.868,16.903,13.791,20.869,13.503,4.468,20.371,18.288,19.97,30.549,19.916,6.874,22.411,8.355,17.377,30.067,16.637,0.0,8.215,0.0,15.605,5.896,0.0,11.556,32.102,54.886,49.531,43.973,54.231,47.187,48.397,33.0,0.3917,0.6083
profile_0521,-27.314285714285713,-30.97142857142857,-3.657142857142857,29.257142857142856,336.85714285714283,0.44,,,0.8848571428571428,0.904,-93.85714285714286,-66.54285714285714,224.94285714285715,0.6971428571428571,-119.4898,-123.22202857142857,-33.02857142857143,-5.714285714285714,42.91428571428571,-2.057142857142857,13.657142857142857,42.91428571428571,13.657142857142857,0.6491428571428571,-56.48150285714286,-5.538845714285714,-59.37049142857143,-5.291037142857142,7.0,7.0,7.0,1.0631,1.0631,154.4150857142857,26.17142857142857,26.17142857142857,7.857142857142857,10.88006,10.880057142857144,29.257142857142856,-66.54285714285714,-2.057142857142857,42.91428571428571,13.657142857142857,29.512625714285715,35,29.257142857142856,0.0,0.0,1.0,28.419,26.812,32.628,31.641,41.901,28.74,38.257,56.364,40.654,45.19,42.827,43.914,31.173,47.277,93.377,91.608,100.0,86.719,91.839,88.551,90.779,38.116,29.177,39.926,31.429,35.692,42.306,33.197,51.563,48.915,34.525,49.398,26.1,39.775,28.146,18.0,0.4619,0.5381
profile_0533,-53.885714285714286,-60.628571428571426,-6.742857142857143,32.22857142857143,247.54285714285714,0.44,,,0.8642857142857143,0.9257142857142857,-60.142857142857146,-6.257142857142857,129.9142857142857,0.7171428571428571,-62.999985714285714,-34.382528571428566,-63.542857142857144,-9.657142857142857,46.74285714285714,-2.914285714285714,14.514285714285714,46.74285714285714,14.514285714285714,0.6517142857142858,-48.35354285714285,-5.769585714285714,-58.75880285714285,-6.106514285714286,19.0,19.0,8.0,4.0438,4.0438,200.73455714285714,25.34285714285714,25.34285714285714,7.485714285714286,7.989577142857143,7.989577142857143,32.22857142857143,-6.257142857142857,-2.914285714285714,46.74285714285714,14.514285714285714,30.25497714285714,35,32.22857142857143,0.0,0.0,1.0,46.929,40.128,45.076,60.507,45.587,42.739,34.565,45.208,53.969,47.807,31.71,50.53,55.736,68.747,63.488,72.24,72.435,77.702,67.11,41.732,75.062,10.843,7.964,13.264,14.302,12.904,16.655,14.4,42.522,35.358,26.286,62.567,29.962,41.755,53.835,45.0,0.3542,0.6458
profile_0535,-162.37142857142857,-169.28571428571428,-6.914285714285715,29.257142857142856,237.22857142857143,0.44,,,0.9068571428571428,0.9257142857142857,-172.28571428571428,-9.914285714285715,112.37142857142857,0.7,-59.07935714285715,-63.97148571428571,-172.85714285714286,-10.485714285714286,43.114285714285714,-3.5714285714285716,14.6,43.114285714285714,13.857142857142858,0.6531428571428571,-59.045405714285714,-6.005171428571429,-50.319311428571424,-6.335202857142857,36.0,36.0,8.0,7.61,7.61,212.71521428571427,25.6,25.6,7.885714285714286,7.96144,7.96144,29.257142857142856,-9.914285714285715,-3.5714285714285716,43.114285714285714,13.857142857142858,29.351048571428567,35,29.257142857142856,1.0,0.0,0.0,48.7,58.269,45.819,34.558,49.846,50.807,32.736,18.647,2.867,19.007,7.885,11.051,0.0,17.9,60.327,50.806,50.485,47.542,47.541,36.687,39.399,47.013,67.037,70.547,49.599,63.774,77.721,70.725,55.397,56.716,64.118,47.096,58.554,56.492,57.074,25.0,0.6298,0.3702
profile_0542,-296.0,-300.8857142857143,-4.885714285714286,26.314285714285713,472.9142857142857,0.44,,,0.9342857142857142,0.9414285714285715,-279.0,17.0,226.37142857142857,0.7328571428571428,-34.142871428571425,-53.8028,-298.42857142857144,-2.4285714285714284,45.114285714285714,2.4571428571428573,18.8,45.114285714285714,18.8,0.6591428571428571,-50.78250571428571,-5.107585714285714,-48.659639999999996,-5.246722857142857,21.0,21.0,8.0,4.2597,4.2597,208.2616,22.857142857142858,22.857142857142858,7.8,7.523562857142857,7.523562857142857,26.314285714285713,17.0,2.4571428571428573,45.114285714285714,18.8,28.58580285714286,35,26.314285714285713,0.0,0.0,1.0,40.114,30.971,37.896,39.237,46.583,32.157,38.312,37.671,6.627,13.773,17.485,20.654,15.934,32.438,31.415,41.508,37.598,35.952,35.454,41.2,25.052,100.0,92.54,79.452,76.993,83.934,73.929,80.687,0.0,6.7,9.269,5.162,28.692,13.765,32.766,28.0,0.732,0.268
profile_0560,-204.54285714285714,-210.97142857142856,-6.428571428571429,29.4,332.42857142857144,0.44,,,0.9,0.9228571428571428,-162.71428571428572,41.82857142857143,186.57142857142858,0.7142857142857143,-15.846142857142857,-16.8915,-215.42857142857142,-10.885714285714286,43.285714285714285,-4.457142857142857,13.885714285714286,43.285714285714285,13.885714285714286,0.6368571428571428,-44.27941714285714,-5.686191428571428,-48.221619999999994,-6.016134285714286,13.0,13.0,8.0,2.9785,2.9785,221.05258571428573,23.8,23.8,7.714285714285714,8.54535142857143,8.54535142857143,29.4,41.82857142857143,-4.457142857142857,43.285714285714285,13.885714285714286,29.70265428571428,35,29.4,0.0,0.0,1.0,19.594,22.358,25.143,19.648,38.146,20.603,30.51,12.186,5.345,10.469,3.463,11.122,22.678,12.591,0.0,11.37,16.343,3.951,8.722,0.0,20.667,55.038,43.983,38.533,60.979,44.151,40.737,25.639,16.41,31.261,21.33,19.184,19.15,24.183,37.76,49.0,0.5835,0.4165
profile_0579,-107.91428571428571,-113.57142857142857,-5.6571428571428575,25.085714285714285,317.1714285714286,0.44,,,0.9274285714285715,0.9431428571428571,-87.42857142857143,20.485714285714284,214.54285714285714,0.71,-52.84032857142857,-43.816871428571424,-118.28571428571429,-10.371428571428572,39.97142857142857,-4.714285714285714,14.885714285714286,39.97142857142857,14.885714285714286,0.6451428571428572,-65.73687714285714,-6.335011428571429,-62.72470571428572,-6.712882857142857,34.0,34.0,8.0,20.4175,20.4175,224.77214285714285,24.514285714285716,24.514285714285716,7.742857142857143,8.051542857142856,8.051542857142856,25.085714285714285,20.485714285714284,-4.714285714285714,39.97142857142857,14.885714285714286,28.471071428571427,35,25.085714285714285,0.0,0.0,1.0,43.308,49.064,42.886,19.377,46.327,63.998,35.241,41.068,50.37,54.185,51.689,43.518,29.268,34.529,36.458,35.672,31.927,36.173,34.224,33.919,31.194,23.573,17.696,40.163,24.077,26.773,26.265,28.867,0.0,7.081,16.279,26.723,4.637,9.12,0.0,49.0,0.4577,0.5423
profile_0585,45.22857142857143,44.457142857142856,-0.7714285714285715,26.885714285714286,349.34285714285716,0.44,,,0.9157142857142856,0.935142857142857,11.428571428571429,-33.8,91.4,0.72,-55.20409999999999,-68.19235714285715,40.542857142857144,-4.685714285714286,41.82857142857143,-3.914285714285714,15.457142857142857,41.82857142857143,14.942857142857143,0.6582857142857143,-61.83121142857143,-5.076297142857142,-69.32478857142857,-5.196974285714285,7.0,7.0,7.0,0.8114,0.8114,162.3486714285714,24.0,24.0,7.628571428571429,8.134011428571428,8.134011428571428,26.885714285714286,-33.8,-3.914285714285714,41.82857142857143,14.942857142857143,28.75943714285714,35,26.885714285714286,0.0,1.0,0.0,70.359,59.995,66.601,69.315,69.628,76.946,53.364,93.178,100.0,91.763,83.376,93.44,100.0,92.322,16.695,19.846,24.835,26.086,22.064,21.069,23.854,63.77,59.489,56.353,57.136,58.212,43.852,68.673,46.399,45.757,55.071,39.98,53.117,47.552,44.988,51.0,0.4352,0.5648
profile_0590,-96.22857142857143,-99.85714285714286,-3.6285714285714286,23.228571428571428,320.4,0.44,,,0.9205714285714285,0.94,-92.28571428571429,3.942857142857143,190.74285714285713,0.7171428571428571,-22.60317142857142,-15.762685714285716,-102.4,-6.171428571428572,34.4,-2.5428571428571427,12.371428571428572,34.4,11.17142857142857,0.6434285714285715,-35.84582857142858,-5.658334285714285,-29.429554285714286,-5.406951428571428,9.0,9.0,8.0,1.1227,1.1227,150.4209,22.942857142857143,22.942857142857143,7.6,7.587891428571428,7.5878885714285715,23.228571428571428,3.942857142857143,-2.5428571428571427,34.4,11.17142857142857,29.81615714285714,35,23.228571428571428,1.0,0.0,0.0,19.009,5.033,22.068,25.639,39.937,12.445,30.342,48.062,59.145,51.332,37.572,47.746,46.724,43.643,41.411,33.387,31.761,50.117,37.103,28.939,37.005,0.0,9.716,21.151,9.875,13.347,12.718,26.62,40.224,42.844,37.062,40.932,54.811,45.46,56.888,33.0,0.3584,0.6416
