position_id,community_id,display_role,display_role_label,dominant_structural_role,observed_status,prompt_ready,in_largest_component,has_prompt_peer_capacity
186471,1,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
186481,0,context_position,context position,cluster_core,prompt_ready,True,True,True
186555,0,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
186591,1,peripheral,peripheral,visible_sender,observed_not_prompt_ready,False,True,False
186677,0,bridge,bridge,broker_bridge,prompt_ready,True,True,True
186680,1,context_position,context position,exposed_receiver,prompt_ready,True,True,True
186688,2,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
186691,1,peripheral,peripheral,cluster_core,prompt_ready,True,True,True
186725,0,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
186764,0,context_position,context position,cluster_core,prompt_ready,True,True,True
186790,0,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
186791,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
186835,4,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
186837,1,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
186886,1,high_exposure_receiver,high exposure receiver,broker_bridge,prompt_ready,True,True,True
187023,2,context_position,context position,visible_sender,prompt_ready,True,True,True
187031,5,peripheral,peripheral,cross_community_connector,prompt_ready,True,True,True
187049,2,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
187055,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
187080,1,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
187161,0,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
187202,1,peripheral,peripheral,broker_bridge,observed_not_prompt_ready,False,True,False
187268,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
187320,0,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
187480,1,high_exposure_receiver,high exposure receiver,broker_bridge,prompt_ready,True,True,True
187529,0,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
187530,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
187541,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
187551,0,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
187615,0,context_position,context position,cluster_core,prompt_ready,True,True,True
187641,2,peripheral,peripheral,broker_bridge,observed_not_prompt_ready,False,True,False
187648,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
187676,2,high_exposure_receiver,high exposure receiver,broker_bridge,prompt_ready,True,True,True
187679,4,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
187733,3,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
187789,0,context_position,context position,visible_sender,prompt_ready,True,True,True
187920,0,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
187923,1,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
188074,1,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
188080,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
188101,1,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
188133,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
188157,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
188183,1,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
188199,0,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
188210,1,peripheral,peripheral,visible_sender,observed_not_prompt_ready,False,True,False
188234,1,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
188254,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
188284,0,context_position,context position,broker_bridge,prompt_ready,True,True,True
188337,0,context_position,context position,broker_bridge,prompt_ready,True,True,True
188480,1,context_position,context position,cluster_core,prompt_ready,True,True,True
188522,3,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
188545,2,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
188570,2,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
188626,0,context_position,context position,cluster_core,prompt_ready,True,True,True
188753,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
188781,2,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
188907,1,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
188919,2,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
188934,0,context_position,context position,cluster_core,prompt_ready,True,True,True
189058,0,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
189117,1,bridge,bridge,broker_bridge,prompt_ready,True,True,True
189162,0,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
189250,0,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
189252,1,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
189272,77,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,False,False
189286,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
189392,0,peripheral,peripheral,cluster_core,observed_not_prompt_ready,False,True,False
189486,0,bridge,bridge,broker_bridge,observed_not_prompt_ready,False,True,False
189489,1,context_position,context position,exposed_receiver,prompt_ready,True,True,True
189520,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
189537,78,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,False,False
189559,4,peripheral,peripheral,broker_bridge,observed_not_prompt_ready,False,True,False
189568,1,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
189591,4,context_position,context position,visible_sender,prompt_ready,True,True,True
189612,1,high_exposure_receiver,high exposure receiver,broker_bridge,prompt_ready,True,True,True
189672,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
189791,0,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
189797,1,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
189829,0,context_position,context position,broker_bridge,prompt_ready,True,True,True
189899,1,context_position,context position,broker_bridge,prompt_ready,True,True,True
189901,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
189912,1,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
189929,2,bridge,bridge,broker_bridge,observed_not_prompt_ready,False,True,False
189986,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
190084,0,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
190116,79,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,False,False
190165,80,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,False,False
190184,0,context_position,context position,visible_sender,prompt_ready,True,True,True
190224,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
190246,0,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
190343,3,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
190387,0,high_exposure_receiver,high exposure receiver,broker_bridge,prompt_ready,True,True,True
190418,1,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
190455,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
190469,4,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
190481,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
190493,1,bridge,bridge,broker_bridge,prompt_ready,True,True,True
190554,0,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
190557,4,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
190783,2,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
190784,1,bridge,bridge,broker_bridge,prompt_ready,True,True,True
190808,1,context_position,context position,exposed_receiver,prompt_ready,True,True,True
190899,0,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
190911,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
190931,2,bridge,bridge,broker_bridge,prompt_ready,True,True,True
191003,2,peripheral,peripheral,broker_bridge,observed_not_prompt_ready,False,True,False
191028,0,high_exposure_receiver,high exposure receiver,broker_bridge,prompt_ready,True,True,True
191100,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
191102,1,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
191144,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
191152,0,peripheral,peripheral,cluster_core,observed_not_prompt_ready,False,True,False
191244,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
191285,1,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
191315,0,context_position,context position,exposed_receiver,prompt_ready,True,True,True
191532,1,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
191573,0,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
191580,1,context_position,context position,cluster_core,prompt_ready,True,True,True
191637,1,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
191654,0,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
191725,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
191740,1,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
191763,1,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
191787,1,peripheral,peripheral,visible_sender,prompt_ready,True,True,True
191846,0,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
191879,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
191906,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
191951,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
191987,0,peripheral,peripheral,visible_sender,prompt_ready,True,True,True
192061,2,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
192086,3,high_exposure_receiver,high exposure receiver,broker_bridge,prompt_ready,True,True,True
192089,0,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
192111,2,peripheral,peripheral,broker_bridge,observed_not_prompt_ready,False,True,False
192118,4,peripheral,peripheral,cluster_core,observed_not_prompt_ready,False,True,False
192213,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
192267,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
192331,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
192351,0,bridge,bridge,broker_bridge,prompt_ready,True,True,True
192387,0,context_position,context position,cluster_core,prompt_ready,True,True,True
192391,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
192436,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
192635,3,high_exposure_receiver,high exposure receiver,visible_sender,prompt_ready,True,True,True
192640,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
192732,0,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
192735,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
192776,0,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
192832,0,context_position,context position,exposed_receiver,prompt_ready,True,True,True
192974,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
193172,2,bridge,bridge,broker_bridge,prompt_ready,True,True,True
193236,2,peripheral,peripheral,visible_sender,observed_not_prompt_ready,False,True,False
193245,1,bridge,bridge,cluster_core,prompt_ready,True,True,True
193323,0,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
193336,1,context_position,context position,exposed_receiver,prompt_ready,True,True,True
193488,2,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
193535,2,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
193560,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
193672,0,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
193698,1,context_position,context position,cluster_core,prompt_ready,True,True,True
193778,2,bridge,bridge,broker_bridge,prompt_ready,True,True,True
193809,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
193899,2,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
194050,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
194092,0,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
194119,0,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
194133,0,context_position,context position,visible_sender,prompt_ready,True,True,True
194290,1,bridge,bridge,broker_bridge,prompt_ready,True,True,True
194304,0,context_position,context position,broker_bridge,prompt_ready,True,True,True
194606,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
194658,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
194907,1,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
194929,0,high_exposure_receiver,high exposure receiver,broker_bridge,prompt_ready,True,True,True
195003,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
195087,0,context_position,context position,cluster_core,prompt_ready,True,True,True
195093,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
195105,0,context_position,context position,cluster_core,prompt_ready,True,True,True
195113,0,peripheral,peripheral,cluster_core,prompt_ready,True,True,True
195140,0,peripheral,peripheral,cluster_core,observed_not_prompt_ready,False,True,False
195146,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
195184,0,context_position,context position,cluster_core,prompt_ready,True,True,True
195185,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
195196,1,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
195232,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
195237,0,context_position,context position,cluster_core,prompt_ready,True,True,True
195259,0,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
195262,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
195283,0,peripheral,peripheral,broker_bridge,observed_not_prompt_ready,False,True,False
195341,1,context_position,context position,exposed_receiver,prompt_ready,True,True,True
195352,1,context_position,context position,broker_bridge,prompt_ready,True,True,True
195384,0,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
195472,0,context_position,context position,broker_bridge,prompt_ready,True,True,True
195531,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
195596,1,peripheral,peripheral,cluster_core,prompt_ready,True,True,True
195664,4,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
195859,0,bridge,bridge,broker_bridge,prompt_ready,True,True,True
195909,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
195964,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
196003,0,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
196056,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
196072,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
196083,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
196120,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
196169,1,bridge,bridge,broker_bridge,prompt_ready,True,True,True
196195,3,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
196335,0,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
196383,2,context_position,context position,visible_sender,prompt_ready,True,True,True
196459,0,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
196570,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
196673,0,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
196677,1,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
196678,1,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
196702,1,context_position,context position,broker_bridge,prompt_ready,True,True,True
196709,2,bridge,bridge,broker_bridge,observed_not_prompt_ready,False,True,False
196744,0,context_position,context position,broker_bridge,prompt_ready,True,True,True
196837,4,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
196914,0,context_position,context position,cluster_core,prompt_ready,True,True,True
196919,0,bridge,bridge,broker_bridge,prompt_ready,True,True,True
196970,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
197017,0,context_position,context position,broker_bridge,prompt_ready,True,True,True
197164,2,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
197218,0,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
197233,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
197349,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
197413,0,peripheral,peripheral,cluster_core,prompt_ready,True,True,True
197429,1,context_position,context position,broker_bridge,prompt_ready,True,True,True
197437,5,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
197462,0,peripheral,peripheral,visible_sender,observed_not_prompt_ready,False,True,False
197483,2,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
197499,5,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
197505,0,peripheral,peripheral,cluster_core,prompt_ready,True,True,True
197561,0,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
197640,0,context_position,context position,cluster_core,prompt_ready,True,True,True
197742,81,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,False,False
197833,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
197935,0,context_position,context position,exposed_receiver,prompt_ready,True,True,True
197942,0,context_position,context position,exposed_receiver,prompt_ready,True,True,True
197959,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
198006,2,bridge,bridge,peripheral_receiver,observed_not_prompt_ready,False,True,False
198011,82,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,False,False
198037,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
198095,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
198164,0,context_position,context position,cluster_core,prompt_ready,True,True,True
198173,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
198208,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
198209,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
198310,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
198312,0,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
198369,0,bridge,bridge,broker_bridge,prompt_ready,True,True,True
198413,3,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
198439,0,context_position,context position,exposed_receiver,prompt_ready,True,True,True
198440,0,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
198496,1,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
198560,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
198563,0,context_position,context position,broker_bridge,prompt_ready,True,True,True
198590,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
198618,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
198619,2,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
198646,2,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
198685,83,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,False,False
198813,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
198905,0,high_exposure_receiver,high exposure receiver,broker_bridge,prompt_ready,True,True,True
198932,0,context_position,context position,visible_sender,prompt_ready,True,True,True
198979,1,bridge,bridge,broker_bridge,prompt_ready,True,True,True
199335,1,context_position,context position,cluster_core,prompt_ready,True,True,True
199364,2,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
199373,0,context_position,context position,visible_sender,prompt_ready,True,True,True
199412,1,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
199544,1,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
199591,7,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,False,False
199613,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
199664,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
199739,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
199758,1,context_position,context position,cluster_core,prompt_ready,True,True,True
199768,1,context_position,context position,cluster_core,prompt_ready,True,True,True
199771,1,context_position,context position,broker_bridge,prompt_ready,True,True,True
199833,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
199862,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
199964,2,bridge,bridge,broker_bridge,prompt_ready,True,True,True
199966,0,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
200063,0,peripheral,peripheral,cluster_core,prompt_ready,True,True,True
200078,0,high_visibility_sender,high visibility sender,exposed_receiver,prompt_ready,True,True,True
200088,0,context_position,context position,cluster_core,prompt_ready,True,True,True
200161,0,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
200284,0,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
200314,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
200341,5,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
200394,0,bridge,bridge,broker_bridge,prompt_ready,True,True,True
200416,0,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
200431,0,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
200469,2,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
200599,1,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
200662,0,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
200672,3,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
200824,3,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
200890,1,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
200908,1,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
201045,1,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
201056,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
201111,1,peripheral,peripheral,broker_bridge,prompt_ready,True,True,True
201114,0,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
201140,1,context_position,context position,exposed_receiver,prompt_ready,True,True,True
201146,0,context_position,context position,visible_sender,prompt_ready,True,True,True
201151,6,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
201413,0,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
201441,0,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
201444,0,peripheral,peripheral,cluster_core,prompt_ready,True,True,True
201466,2,peripheral,peripheral,peripheral_receiver,observed_not_prompt_ready,False,True,False
201527,1,context_position,context position,cluster_core,prompt_ready,True,True,True
201599,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
201653,1,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
201665,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
201670,0,bridge,bridge,broker_bridge,prompt_ready,True,True,True
201698,2,bridge,bridge,broker_bridge,prompt_ready,True,True,True
201765,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
201881,0,bridge,bridge,broker_bridge,prompt_ready,True,True,True
201893,0,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
201918,0,context_position,context position,broker_bridge,prompt_ready,True,True,True
201926,2,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
202030,0,peripheral,peripheral,cluster_core,prompt_ready,True,True,True
202056,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
202097,0,context_position,context position,broker_bridge,prompt_ready,True,True,True
202138,0,high_visibility_sender,high visibility sender,exposed_receiver,prompt_ready,True,True,True
202154,0,high_exposure_receiver,high exposure receiver,broker_bridge,prompt_ready,True,True,True
202225,0,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
202240,1,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
202302,1,peripheral,peripheral,visible_sender,observed_not_prompt_ready,False,True,False
202319,1,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
202364,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
202474,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
202491,5,peripheral,peripheral,cluster_core,observed_not_prompt_ready,False,True,False
202492,0,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
202497,4,peripheral,peripheral,visible_sender,observed_not_prompt_ready,False,True,False
202625,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
202647,2,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
202658,1,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
202670,1,context_position,context position,cluster_core,prompt_ready,True,True,True
202701,1,peripheral,peripheral,visible_sender,observed_not_prompt_ready,False,True,False
202702,3,context_position,context position,exposed_receiver,prompt_ready,True,True,True
202712,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
202767,0,context_position,context position,cluster_core,prompt_ready,True,True,True
202799,2,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
202843,1,context_position,context position,exposed_receiver,prompt_ready,True,True,True
202846,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
203016,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
203020,2,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
203026,0,high_visibility_sender,high visibility sender,cluster_core,prompt_ready,True,True,True
203062,5,high_visibility_sender,high visibility sender,cross_community_connector,prompt_ready,True,True,True
203082,1,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
203103,0,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
203139,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
203272,0,context_position,context position,visible_sender,prompt_ready,True,True,True
203276,1,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
203302,1,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
203389,0,context_position,context position,cluster_core,prompt_ready,True,True,True
203446,1,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
203478,5,peripheral,peripheral,broker_bridge,observed_not_prompt_ready,False,True,False
203514,0,context_position,context position,broker_bridge,prompt_ready,True,True,True
203549,0,peripheral,peripheral,visible_sender,observed_not_prompt_ready,False,True,False
203567,0,peripheral,peripheral,peripheral_receiver,prompt_ready,True,True,True
203619,0,high_exposure_receiver,high exposure receiver,exposed_receiver,prompt_ready,True,True,True
203638,0,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
203692,1,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
203717,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
203806,0,high_exposure_receiver,high exposure receiver,cluster_core,prompt_ready,True,True,True
203808,1,high_exposure_receiver,high exposure receiver,peripheral_receiver,prompt_ready,True,True,True
204031,2,bridge,bridge,peripheral_receiver,prompt_ready,True,True,True
204130,0,high_visibility_sender,high visibility sender,broker_bridge,prompt_ready,True,True,True
204153,1,context_position,context position,visible_sender,prompt_ready,True,True,True
204181,5,high_visibility_sender,high visibility sender,visible_sender,prompt_ready,True,True,True
204196,3,bridge,bridge,cross_community_connector,prompt_ready,True,True,True
